image,labels
frames/train/leaf_2_9045.jpg, 2
frames/train/leaf_1_5350.jpg, 1
frames/train/leaf_1_4531.jpg, 1
frames/train/leaf_1_5416.jpg, 1
frames/train/leaf_2_7646.jpg, 2
frames/train/leaf_0_1145.jpg, 0
frames/train/leaf_1_4622.jpg, 1
frames/train/leaf_1_3638.jpg, 1
frames/train/leaf_0_1260.jpg, 0
frames/train/leaf_1_4209.jpg, 1
frames/train/leaf_1_4367.jpg, 1
frames/train/leaf_1_5137.jpg, 1
frames/train/leaf_0_1149.jpg, 0
frames/train/leaf_2_8160.jpg, 2
frames/train/leaf_0_2044.jpg, 0
frames/train/leaf_2_8080.jpg, 2
frames/train/leaf_0_898.jpg, 0
frames/train/leaf_1_4027.jpg, 1
frames/train/leaf_1_4142.jpg, 1
frames/train/leaf_1_5159.jpg, 1
frames/train/leaf_2_8980.jpg, 2
frames/train/leaf_1_4819.jpg, 1
frames/train/leaf_2_7393.jpg, 2
frames/train/leaf_2_7919.jpg, 2
frames/train/leaf_2_8551.jpg, 2
frames/train/leaf_1_5052.jpg, 1
frames/train/leaf_2_8397.jpg, 2
frames/train/leaf_0_1974.jpg, 0
frames/train/leaf_2_8005.jpg, 2
frames/train/leaf_0_256.jpg, 0
frames/train/leaf_1_4613.jpg, 1
frames/train/leaf_0_752.jpg, 0
frames/train/leaf_2_9030.jpg, 2
frames/train/leaf_1_5398.jpg, 1
frames/train/leaf_0_2119.jpg, 0
frames/train/leaf_0_968.jpg, 0
frames/train/leaf_1_4927.jpg, 1
frames/train/leaf_0_684.jpg, 0
frames/train/leaf_0_1652.jpg, 0
frames/train/leaf_1_4473.jpg, 1
frames/train/leaf_0_2049.jpg, 0
frames/train/leaf_0_1669.jpg, 0
frames/train/leaf_1_3836.jpg, 1
frames/train/leaf_1_4047.jpg, 1
frames/train/leaf_1_3692.jpg, 1
frames/train/leaf_1_5739.jpg, 1
frames/train/leaf_2_8291.jpg, 2
frames/train/leaf_1_4712.jpg, 1
frames/train/leaf_0_760.jpg, 0
frames/train/leaf_0_2140.jpg, 0
frames/train/leaf_0_370.jpg, 0
frames/train/leaf_1_4073.jpg, 1
frames/train/leaf_2_7583.jpg, 2
frames/train/leaf_1_4912.jpg, 1
frames/train/leaf_0_1900.jpg, 0
frames/train/leaf_0_1863.jpg, 0
frames/train/leaf_1_5108.jpg, 1
frames/train/leaf_1_4623.jpg, 1
frames/train/leaf_0_1128.jpg, 0
frames/train/leaf_0_1972.jpg, 0
frames/train/leaf_2_8264.jpg, 2
frames/train/leaf_2_8766.jpg, 2
frames/train/leaf_1_5429.jpg, 1
frames/train/leaf_1_4947.jpg, 1
frames/train/leaf_0_213.jpg, 0
frames/train/leaf_0_813.jpg, 0
frames/train/leaf_1_4102.jpg, 1
frames/train/leaf_2_8220.jpg, 2
frames/train/leaf_1_5682.jpg, 1
frames/train/leaf_0_1912.jpg, 0
frames/train/leaf_0_1718.jpg, 0
frames/train/leaf_0_2163.jpg, 0
frames/train/leaf_1_3736.jpg, 1
frames/train/leaf_2_8826.jpg, 2
frames/train/leaf_0_2130.jpg, 0
frames/train/leaf_1_5031.jpg, 1
frames/train/leaf_0_1527.jpg, 0
frames/train/leaf_0_1114.jpg, 0
frames/train/leaf_2_8129.jpg, 2
frames/train/leaf_2_7650.jpg, 2
frames/train/leaf_2_9344.jpg, 2
frames/train/leaf_0_620.jpg, 0
frames/train/leaf_1_5455.jpg, 1
frames/train/leaf_0_151.jpg, 0
frames/train/leaf_1_4909.jpg, 1
frames/train/leaf_0_381.jpg, 0
frames/train/leaf_2_8998.jpg, 2
frames/train/leaf_2_8520.jpg, 2
frames/train/leaf_1_4886.jpg, 1
frames/train/leaf_2_8891.jpg, 2
frames/train/leaf_0_1478.jpg, 0
frames/train/leaf_1_5197.jpg, 1
frames/train/leaf_0_1279.jpg, 0
frames/train/leaf_2_8163.jpg, 2
frames/train/leaf_1_5540.jpg, 1
frames/train/leaf_2_8901.jpg, 2
frames/train/leaf_1_4223.jpg, 1
frames/train/leaf_0_276.jpg, 0
frames/train/leaf_1_3927.jpg, 1
frames/train/leaf_1_3782.jpg, 1
frames/train/leaf_0_1204.jpg, 0
frames/train/leaf_0_640.jpg, 0
frames/train/leaf_2_7585.jpg, 2
frames/train/leaf_1_5799.jpg, 1
frames/train/leaf_2_7788.jpg, 2
frames/train/leaf_2_7764.jpg, 2
frames/train/leaf_1_3799.jpg, 1
frames/train/leaf_1_5466.jpg, 1
frames/train/leaf_1_4721.jpg, 1
frames/train/leaf_2_7803.jpg, 2
frames/train/leaf_1_5790.jpg, 1
frames/train/leaf_0_931.jpg, 0
frames/train/leaf_0_1997.jpg, 0
frames/train/leaf_0_5.jpg, 0
frames/train/leaf_0_449.jpg, 0
frames/train/leaf_0_1148.jpg, 0
frames/train/leaf_2_9167.jpg, 2
frames/train/leaf_0_2127.jpg, 0
frames/train/leaf_2_7924.jpg, 2
frames/train/leaf_1_5719.jpg, 1
frames/train/leaf_2_8728.jpg, 2
frames/train/leaf_2_8820.jpg, 2
frames/train/leaf_2_7683.jpg, 2
frames/train/leaf_0_1300.jpg, 0
frames/train/leaf_0_550.jpg, 0
frames/train/leaf_2_8756.jpg, 2
frames/train/leaf_1_4822.jpg, 1
frames/train/leaf_1_5639.jpg, 1
frames/train/leaf_1_5773.jpg, 1
frames/train/leaf_0_1887.jpg, 0
frames/train/leaf_1_4997.jpg, 1
frames/train/leaf_0_556.jpg, 0
frames/train/leaf_2_8456.jpg, 2
frames/train/leaf_0_1594.jpg, 0
frames/train/leaf_1_5043.jpg, 1
frames/train/leaf_0_354.jpg, 0
frames/train/leaf_1_5516.jpg, 1
frames/train/leaf_2_7884.jpg, 2
frames/train/leaf_2_8444.jpg, 2
frames/train/leaf_2_8017.jpg, 2
frames/train/leaf_0_1294.jpg, 0
frames/train/leaf_2_8416.jpg, 2
frames/train/leaf_2_9399.jpg, 2
frames/train/leaf_2_8835.jpg, 2
frames/train/leaf_1_4236.jpg, 1
frames/train/leaf_2_8616.jpg, 2
frames/train/leaf_2_7365.jpg, 2
frames/train/leaf_2_8232.jpg, 2
frames/train/leaf_2_7411.jpg, 2
frames/train/leaf_0_1984.jpg, 0
frames/train/leaf_1_3998.jpg, 1
frames/train/leaf_1_3938.jpg, 1
frames/train/leaf_1_5776.jpg, 1
frames/train/leaf_2_9138.jpg, 2
frames/train/leaf_0_472.jpg, 0
frames/train/leaf_0_34.jpg, 0
frames/train/leaf_2_7656.jpg, 2
frames/train/leaf_1_4478.jpg, 1
frames/train/leaf_2_7809.jpg, 2
frames/train/leaf_0_724.jpg, 0
frames/train/leaf_1_5658.jpg, 1
frames/train/leaf_0_153.jpg, 0
frames/train/leaf_0_818.jpg, 0
frames/train/leaf_2_8917.jpg, 2
frames/train/leaf_2_7535.jpg, 2
frames/train/leaf_0_174.jpg, 0
frames/train/leaf_1_4196.jpg, 1
frames/train/leaf_1_4210.jpg, 1
frames/train/leaf_2_8644.jpg, 2
frames/train/leaf_2_7736.jpg, 2
frames/train/leaf_2_7744.jpg, 2
frames/train/leaf_2_8689.jpg, 2
frames/train/leaf_1_4669.jpg, 1
frames/train/leaf_1_5089.jpg, 1
frames/train/leaf_1_3911.jpg, 1
frames/train/leaf_1_4486.jpg, 1
frames/train/leaf_0_1605.jpg, 0
frames/train/leaf_1_3920.jpg, 1
frames/train/leaf_2_8994.jpg, 2
frames/train/leaf_0_1336.jpg, 0
frames/train/leaf_2_7477.jpg, 2
frames/train/leaf_2_8062.jpg, 2
frames/train/leaf_2_7252.jpg, 2
frames/train/leaf_2_7553.jpg, 2
frames/train/leaf_0_893.jpg, 0
frames/train/leaf_1_4386.jpg, 1
frames/train/leaf_0_1282.jpg, 0
frames/train/leaf_2_7473.jpg, 2
frames/train/leaf_2_8124.jpg, 2
frames/train/leaf_2_7957.jpg, 2
frames/train/leaf_1_5583.jpg, 1
frames/train/leaf_1_4347.jpg, 1
frames/train/leaf_1_4965.jpg, 1
frames/train/leaf_1_4441.jpg, 1
frames/train/leaf_2_7775.jpg, 2
frames/train/leaf_0_1968.jpg, 0
frames/train/leaf_0_22.jpg, 0
frames/train/leaf_1_4481.jpg, 1
frames/train/leaf_2_7364.jpg, 2
frames/train/leaf_0_167.jpg, 0
frames/train/leaf_2_7589.jpg, 2
frames/train/leaf_1_4770.jpg, 1
frames/train/leaf_0_1724.jpg, 0
frames/train/leaf_2_8597.jpg, 2
frames/train/leaf_0_978.jpg, 0
frames/train/leaf_1_3828.jpg, 1
frames/train/leaf_2_7618.jpg, 2
frames/train/leaf_2_9341.jpg, 2
frames/train/leaf_1_4559.jpg, 1
frames/train/leaf_2_9251.jpg, 2
frames/train/leaf_0_1522.jpg, 0
frames/train/leaf_1_5167.jpg, 1
frames/train/leaf_0_2090.jpg, 0
frames/train/leaf_1_4296.jpg, 1
frames/train/leaf_0_2033.jpg, 0
frames/train/leaf_2_7936.jpg, 2
frames/train/leaf_2_7660.jpg, 2
frames/train/leaf_2_8208.jpg, 2
frames/train/leaf_2_7254.jpg, 2
frames/train/leaf_2_7491.jpg, 2
frames/train/leaf_0_1615.jpg, 0
frames/train/leaf_0_928.jpg, 0
frames/train/leaf_1_3602.jpg, 1
frames/train/leaf_2_9370.jpg, 2
frames/train/leaf_2_9001.jpg, 2
frames/train/leaf_2_7605.jpg, 2
frames/train/leaf_1_4314.jpg, 1
frames/train/leaf_2_8741.jpg, 2
frames/train/leaf_0_1022.jpg, 0
frames/train/leaf_1_5691.jpg, 1
frames/train/leaf_1_5637.jpg, 1
frames/train/leaf_0_2041.jpg, 0
frames/train/leaf_1_4457.jpg, 1
frames/train/leaf_2_8388.jpg, 2
frames/train/leaf_0_990.jpg, 0
frames/train/leaf_0_1172.jpg, 0
frames/train/leaf_2_9146.jpg, 2
frames/train/leaf_2_7938.jpg, 2
frames/train/leaf_0_1733.jpg, 0
frames/train/leaf_0_1936.jpg, 0
frames/train/leaf_1_4844.jpg, 1
frames/train/leaf_1_4739.jpg, 1
frames/train/leaf_0_1238.jpg, 0
frames/train/leaf_0_1719.jpg, 0
frames/train/leaf_2_8068.jpg, 2
frames/train/leaf_1_4892.jpg, 1
frames/train/leaf_0_907.jpg, 0
frames/train/leaf_2_8740.jpg, 2
frames/train/leaf_0_1700.jpg, 0
frames/train/leaf_2_7610.jpg, 2
frames/train/leaf_2_8244.jpg, 2
frames/train/leaf_2_8660.jpg, 2
frames/train/leaf_1_4690.jpg, 1
frames/train/leaf_0_833.jpg, 0
frames/train/leaf_2_8824.jpg, 2
frames/train/leaf_1_5058.jpg, 1
frames/train/leaf_2_9369.jpg, 2
frames/train/leaf_0_1532.jpg, 0
frames/train/leaf_1_5273.jpg, 1
frames/train/leaf_2_8613.jpg, 2
frames/train/leaf_2_7481.jpg, 2
frames/train/leaf_2_8367.jpg, 2
frames/train/leaf_1_4461.jpg, 1
frames/train/leaf_2_7453.jpg, 2
frames/train/leaf_2_9108.jpg, 2
frames/train/leaf_1_3704.jpg, 1
frames/train/leaf_2_7379.jpg, 2
frames/train/leaf_2_8245.jpg, 2
frames/train/leaf_2_8536.jpg, 2
frames/train/leaf_1_3763.jpg, 1
frames/train/leaf_1_5763.jpg, 1
frames/train/leaf_0_1898.jpg, 0
frames/train/leaf_1_3896.jpg, 1
frames/train/leaf_2_8751.jpg, 2
frames/train/leaf_1_4824.jpg, 1
frames/train/leaf_1_5537.jpg, 1
frames/train/leaf_1_3879.jpg, 1
frames/train/leaf_2_8855.jpg, 2
frames/train/leaf_0_924.jpg, 0
frames/train/leaf_0_1846.jpg, 0
frames/train/leaf_0_63.jpg, 0
frames/train/leaf_0_1791.jpg, 0
frames/train/leaf_0_1458.jpg, 0
frames/train/leaf_1_5098.jpg, 1
frames/train/leaf_0_922.jpg, 0
frames/train/leaf_2_7718.jpg, 2
frames/train/leaf_0_232.jpg, 0
frames/train/leaf_1_5149.jpg, 1
frames/train/leaf_0_495.jpg, 0
frames/train/leaf_1_4046.jpg, 1
frames/train/leaf_2_8255.jpg, 2
frames/train/leaf_2_7757.jpg, 2
frames/train/leaf_2_7914.jpg, 2
frames/train/leaf_0_2139.jpg, 0
frames/train/leaf_1_4317.jpg, 1
frames/train/leaf_2_8282.jpg, 2
frames/train/leaf_0_289.jpg, 0
frames/train/leaf_0_1325.jpg, 0
frames/train/leaf_1_5457.jpg, 1
frames/train/leaf_1_5687.jpg, 1
frames/train/leaf_1_4996.jpg, 1
frames/train/leaf_2_9264.jpg, 2
frames/train/leaf_1_4165.jpg, 1
frames/train/leaf_2_8600.jpg, 2
frames/train/leaf_2_8386.jpg, 2
frames/train/leaf_0_374.jpg, 0
frames/train/leaf_1_3892.jpg, 1
frames/train/leaf_2_8866.jpg, 2
frames/train/leaf_0_887.jpg, 0
frames/train/leaf_2_7668.jpg, 2
frames/train/leaf_2_8494.jpg, 2
frames/train/leaf_2_8262.jpg, 2
frames/train/leaf_2_7496.jpg, 2
frames/train/leaf_2_7427.jpg, 2
frames/train/leaf_0_769.jpg, 0
frames/train/leaf_0_1769.jpg, 0
frames/train/leaf_2_9034.jpg, 2
frames/train/leaf_1_4153.jpg, 1
frames/train/leaf_1_5371.jpg, 1
frames/train/leaf_0_1511.jpg, 0
frames/train/leaf_0_2039.jpg, 0
frames/train/leaf_2_7929.jpg, 2
frames/train/leaf_2_8858.jpg, 2
frames/train/leaf_0_1952.jpg, 0
frames/train/leaf_0_829.jpg, 0
frames/train/leaf_1_4078.jpg, 1
frames/train/leaf_0_385.jpg, 0
frames/train/leaf_1_3846.jpg, 1
frames/train/leaf_0_2082.jpg, 0
frames/train/leaf_2_8345.jpg, 2
frames/train/leaf_1_3746.jpg, 1
frames/train/leaf_2_7298.jpg, 2
frames/train/leaf_2_9230.jpg, 2
frames/train/leaf_1_4056.jpg, 1
frames/train/leaf_0_1888.jpg, 0
frames/train/leaf_0_1785.jpg, 0
frames/train/leaf_1_5054.jpg, 1
frames/train/leaf_0_1499.jpg, 0
frames/train/leaf_2_8257.jpg, 2
frames/train/leaf_2_8515.jpg, 2
frames/train/leaf_0_1403.jpg, 0
frames/train/leaf_1_5285.jpg, 1
frames/train/leaf_1_5484.jpg, 1
frames/train/leaf_2_9377.jpg, 2
frames/train/leaf_2_7721.jpg, 2
frames/train/leaf_1_5792.jpg, 1
frames/train/leaf_2_8807.jpg, 2
frames/train/leaf_0_1462.jpg, 0
frames/train/leaf_0_1565.jpg, 0
frames/train/leaf_0_1954.jpg, 0
frames/train/leaf_0_2008.jpg, 0
frames/train/leaf_1_4226.jpg, 1
frames/train/leaf_2_7537.jpg, 2
frames/train/leaf_0_1383.jpg, 0
frames/train/leaf_0_803.jpg, 0
frames/train/leaf_2_7395.jpg, 2
frames/train/leaf_2_9202.jpg, 2
frames/train/leaf_1_4159.jpg, 1
frames/train/leaf_0_1107.jpg, 0
frames/train/leaf_0_287.jpg, 0
frames/train/leaf_1_4144.jpg, 1
frames/train/leaf_2_8480.jpg, 2
frames/train/leaf_2_8888.jpg, 2
frames/train/leaf_0_1668.jpg, 0
frames/train/leaf_0_1189.jpg, 0
frames/train/leaf_2_7442.jpg, 2
frames/train/leaf_1_5690.jpg, 1
frames/train/leaf_0_1451.jpg, 0
frames/train/leaf_0_951.jpg, 0
frames/train/leaf_0_860.jpg, 0
frames/train/leaf_0_1990.jpg, 0
frames/train/leaf_1_4671.jpg, 1
frames/train/leaf_1_5494.jpg, 1
frames/train/leaf_1_4302.jpg, 1
frames/train/leaf_1_3948.jpg, 1
frames/train/leaf_1_5730.jpg, 1
frames/train/leaf_1_5382.jpg, 1
frames/train/leaf_2_8071.jpg, 2
frames/train/leaf_2_8298.jpg, 2
frames/train/leaf_2_7967.jpg, 2
frames/train/leaf_1_5283.jpg, 1
frames/train/leaf_1_5318.jpg, 1
frames/train/leaf_2_7750.jpg, 2
frames/train/leaf_1_3730.jpg, 1
frames/train/leaf_2_7640.jpg, 2
frames/train/leaf_2_7441.jpg, 2
frames/train/leaf_1_5070.jpg, 1
frames/train/leaf_0_1150.jpg, 0
frames/train/leaf_1_4327.jpg, 1
frames/train/leaf_2_7498.jpg, 2
frames/train/leaf_0_1945.jpg, 0
frames/train/leaf_0_688.jpg, 0
frames/train/leaf_1_4376.jpg, 1
frames/train/leaf_1_3818.jpg, 1
frames/train/leaf_2_8432.jpg, 2
frames/train/leaf_1_5255.jpg, 1
frames/train/leaf_2_7598.jpg, 2
frames/train/leaf_0_1558.jpg, 0
frames/train/leaf_0_243.jpg, 0
frames/train/leaf_2_9063.jpg, 2
frames/train/leaf_0_697.jpg, 0
frames/train/leaf_1_4547.jpg, 1
frames/train/leaf_2_8216.jpg, 2
frames/train/leaf_1_3975.jpg, 1
frames/train/leaf_2_9212.jpg, 2
frames/train/leaf_0_998.jpg, 0
frames/train/leaf_1_3967.jpg, 1
frames/train/leaf_2_8738.jpg, 2
frames/train/leaf_2_7414.jpg, 2
frames/train/leaf_2_9295.jpg, 2
frames/train/leaf_0_50.jpg, 0
frames/train/leaf_1_5209.jpg, 1
frames/train/leaf_0_93.jpg, 0
frames/train/leaf_2_7410.jpg, 2
frames/train/leaf_1_5467.jpg, 1
frames/train/leaf_0_1764.jpg, 0
frames/train/leaf_0_1404.jpg, 0
frames/train/leaf_0_863.jpg, 0
frames/train/leaf_1_5670.jpg, 1
frames/train/leaf_0_1244.jpg, 0
frames/train/leaf_1_5443.jpg, 1
frames/train/leaf_0_1431.jpg, 0
frames/train/leaf_2_9194.jpg, 2
frames/train/leaf_1_4917.jpg, 1
frames/train/leaf_0_1776.jpg, 0
frames/train/leaf_2_8167.jpg, 2
frames/train/leaf_1_4280.jpg, 1
frames/train/leaf_2_9269.jpg, 2
frames/train/leaf_2_8199.jpg, 2
frames/train/leaf_2_8812.jpg, 2
frames/train/leaf_1_4086.jpg, 1
frames/train/leaf_1_4897.jpg, 1
frames/train/leaf_0_895.jpg, 0
frames/train/leaf_1_4717.jpg, 1
frames/train/leaf_0_1453.jpg, 0
frames/train/leaf_2_8686.jpg, 2
frames/train/leaf_2_7867.jpg, 2
frames/train/leaf_1_4632.jpg, 1
frames/train/leaf_2_8692.jpg, 2
frames/train/leaf_2_8334.jpg, 2
frames/train/leaf_0_2136.jpg, 0
frames/train/leaf_1_3857.jpg, 1
frames/train/leaf_2_8573.jpg, 2
frames/train/leaf_0_2189.jpg, 0
frames/train/leaf_1_5501.jpg, 1
frames/train/leaf_0_1866.jpg, 0
frames/train/leaf_0_1417.jpg, 0
frames/train/leaf_1_5198.jpg, 1
frames/train/leaf_2_8478.jpg, 2
frames/train/leaf_2_7831.jpg, 2
frames/train/leaf_1_5635.jpg, 1
frames/train/leaf_0_2067.jpg, 0
frames/train/leaf_1_3790.jpg, 1
frames/train/leaf_0_405.jpg, 0
frames/train/leaf_1_5517.jpg, 1
frames/train/leaf_1_5414.jpg, 1
frames/train/leaf_1_5272.jpg, 1
frames/train/leaf_2_8953.jpg, 2
frames/train/leaf_0_1904.jpg, 0
frames/train/leaf_1_4477.jpg, 1
frames/train/leaf_0_1265.jpg, 0
frames/train/leaf_2_8508.jpg, 2
frames/train/leaf_0_795.jpg, 0
frames/train/leaf_2_8632.jpg, 2
frames/train/leaf_1_4446.jpg, 1
frames/train/leaf_0_497.jpg, 0
frames/train/leaf_0_842.jpg, 0
frames/train/leaf_0_589.jpg, 0
frames/train/leaf_0_1812.jpg, 0
frames/train/leaf_1_5632.jpg, 1
frames/train/leaf_0_904.jpg, 0
frames/train/leaf_1_4792.jpg, 1
frames/train/leaf_2_9115.jpg, 2
frames/train/leaf_0_152.jpg, 0
frames/train/leaf_0_1024.jpg, 0
frames/train/leaf_0_2178.jpg, 0
frames/train/leaf_0_56.jpg, 0
frames/train/leaf_0_2096.jpg, 0
frames/train/leaf_2_9335.jpg, 2
frames/train/leaf_0_386.jpg, 0
frames/train/leaf_0_2073.jpg, 0
frames/train/leaf_2_7246.jpg, 2
frames/train/leaf_2_7348.jpg, 2
frames/train/leaf_0_219.jpg, 0
frames/train/leaf_2_7761.jpg, 2
frames/train/leaf_2_8950.jpg, 2
frames/train/leaf_2_7845.jpg, 2
frames/train/leaf_2_7499.jpg, 2
frames/train/leaf_1_4663.jpg, 1
frames/train/leaf_2_8806.jpg, 2
frames/train/leaf_0_1460.jpg, 0
frames/train/leaf_1_5123.jpg, 1
frames/train/leaf_0_388.jpg, 0
frames/train/leaf_1_4835.jpg, 1
frames/train/leaf_1_4419.jpg, 1
frames/train/leaf_2_7456.jpg, 2
frames/train/leaf_1_4590.jpg, 1
frames/train/leaf_2_9359.jpg, 2
frames/train/leaf_2_8620.jpg, 2
frames/train/leaf_2_8023.jpg, 2
frames/train/leaf_2_8133.jpg, 2
frames/train/leaf_1_5424.jpg, 1
frames/train/leaf_2_7655.jpg, 2
frames/train/leaf_2_7315.jpg, 2
frames/train/leaf_1_4141.jpg, 1
frames/train/leaf_0_486.jpg, 0
frames/train/leaf_0_800.jpg, 0
frames/train/leaf_2_8090.jpg, 2
frames/train/leaf_1_5568.jpg, 1
frames/train/leaf_2_7444.jpg, 2
frames/train/leaf_2_9109.jpg, 2
frames/train/leaf_1_5723.jpg, 1
frames/train/leaf_2_8383.jpg, 2
frames/train/leaf_2_8708.jpg, 2
frames/train/leaf_1_5192.jpg, 1
frames/train/leaf_2_7230.jpg, 2
frames/train/leaf_1_4973.jpg, 1
frames/train/leaf_2_8581.jpg, 2
frames/train/leaf_0_85.jpg, 0
frames/train/leaf_2_8322.jpg, 2
frames/train/leaf_1_4402.jpg, 1
frames/train/leaf_0_1264.jpg, 0
frames/train/leaf_1_4680.jpg, 1
frames/train/leaf_1_4598.jpg, 1
frames/train/leaf_2_7819.jpg, 2
frames/train/leaf_2_7502.jpg, 2
frames/train/leaf_2_8511.jpg, 2
frames/train/leaf_0_834.jpg, 0
frames/train/leaf_2_7314.jpg, 2
frames/train/leaf_0_41.jpg, 0
frames/train/leaf_2_8475.jpg, 2
frames/train/leaf_0_2068.jpg, 0
frames/train/leaf_1_4231.jpg, 1
frames/train/leaf_1_3727.jpg, 1
frames/train/leaf_0_1074.jpg, 0
frames/train/leaf_1_5256.jpg, 1
frames/train/leaf_2_9021.jpg, 2
frames/train/leaf_2_8253.jpg, 2
frames/train/leaf_0_23.jpg, 0
frames/train/leaf_1_4901.jpg, 1
frames/train/leaf_2_8607.jpg, 2
frames/train/leaf_2_8128.jpg, 2
frames/train/leaf_0_2171.jpg, 0
frames/train/leaf_2_7808.jpg, 2
frames/train/leaf_1_4029.jpg, 1
frames/train/leaf_1_4069.jpg, 1
frames/train/leaf_2_7711.jpg, 2
frames/train/leaf_1_3795.jpg, 1
frames/train/leaf_0_506.jpg, 0
frames/train/leaf_2_7263.jpg, 2
frames/train/leaf_0_1823.jpg, 0
frames/train/leaf_2_9389.jpg, 2
frames/train/leaf_1_4488.jpg, 1
frames/train/leaf_2_9391.jpg, 2
frames/train/leaf_1_4875.jpg, 1
frames/train/leaf_1_5174.jpg, 1
frames/train/leaf_1_5500.jpg, 1
frames/train/leaf_2_7522.jpg, 2
frames/train/leaf_0_854.jpg, 0
frames/train/leaf_0_1136.jpg, 0
frames/train/leaf_0_1965.jpg, 0
frames/train/leaf_0_1077.jpg, 0
frames/train/leaf_1_4305.jpg, 1
frames/train/leaf_2_7413.jpg, 2
frames/train/leaf_0_345.jpg, 0
frames/train/leaf_0_512.jpg, 0
frames/train/leaf_2_8681.jpg, 2
frames/train/leaf_0_2098.jpg, 0
frames/train/leaf_1_4586.jpg, 1
frames/train/leaf_0_340.jpg, 0
frames/train/leaf_1_4123.jpg, 1
frames/train/leaf_2_7783.jpg, 2
frames/train/leaf_0_272.jpg, 0
frames/train/leaf_1_4501.jpg, 1
frames/train/leaf_0_1116.jpg, 0
frames/train/leaf_0_1699.jpg, 0
frames/train/leaf_2_7579.jpg, 2
frames/train/leaf_1_4963.jpg, 1
frames/train/leaf_1_4868.jpg, 1
frames/train/leaf_1_5095.jpg, 1
frames/train/leaf_2_8675.jpg, 2
frames/train/leaf_1_4252.jpg, 1
frames/train/leaf_0_1111.jpg, 0
frames/train/leaf_0_1929.jpg, 0
frames/train/leaf_0_1013.jpg, 0
frames/train/leaf_0_913.jpg, 0
