image,labels
external_dataset/Mango/0012_0131.JPG, 2
external_dataset/Limone/0021_0018.JPG, 0
external_dataset/Mango/0012_0181.JPG, 2
external_dataset/Mango/0001_0066.JPG, 2
external_dataset/Melograno/0020_0092.JPG, 1
external_dataset/Melograno/0020_0220.JPG, 1
external_dataset/Limone/0021_0045.JPG, 0
external_dataset/Limone/0010_0094.JPG, 0
external_dataset/Limone/0010_0141.JPG, 0
external_dataset/Melograno/0009_0040.JPG, 1
external_dataset/Melograno/0009_0088.JPG, 1
external_dataset/Mango/0001_0070.JPG, 2
external_dataset/Melograno/0009_0286.JPG, 1
external_dataset/Mango/0001_0019.JPG, 2
external_dataset/Melograno/0020_0160.JPG, 1
external_dataset/Limone/0010_0143.JPG, 0
external_dataset/Melograno/0009_0253.JPG, 1
external_dataset/Limone/0021_0062.JPG, 0
external_dataset/Melograno/0020_0210.JPG, 1
external_dataset/Limone/0010_0008.JPG, 0
external_dataset/Melograno/0020_0161.JPG, 1
external_dataset/Melograno/0020_0233.JPG, 1
external_dataset/Limone/0021_0030.JPG, 0
external_dataset/Melograno/0020_0266.JPG, 1
external_dataset/Mango/0001_0167.JPG, 2
external_dataset/Melograno/0009_0177.JPG, 1
external_dataset/Limone/0021_0001.JPG, 0
external_dataset/Melograno/0009_0085.JPG, 1
external_dataset/Mango/0001_0096.JPG, 2
external_dataset/Mango/0001_0131.JPG, 2
external_dataset/Limone/0021_0028.JPG, 0
external_dataset/Mango/0012_0058.JPG, 2
external_dataset/Limone/0010_0080.JPG, 0
external_dataset/Mango/0012_0197.JPG, 2
external_dataset/Melograno/0009_0077.JPG, 1
external_dataset/Melograno/0020_0033.JPG, 1
external_dataset/Mango/0012_0154.JPG, 2
external_dataset/Mango/0012_0260.JPG, 2
external_dataset/Melograno/0009_0115.JPG, 1
external_dataset/Mango/0001_0024.JPG, 2
external_dataset/Melograno/0020_0110.JPG, 1
external_dataset/Limone/0021_0074.JPG, 0
external_dataset/Melograno/0009_0105.JPG, 1
external_dataset/Melograno/0020_0064.JPG, 1
external_dataset/Melograno/0020_0123.JPG, 1
external_dataset/Mango/0001_0005.JPG, 2
external_dataset/Mango/0012_0060.JPG, 2
external_dataset/Limone/0021_0029.JPG, 0
external_dataset/Mango/0012_0262.JPG, 2
external_dataset/Melograno/0009_0149.JPG, 1
external_dataset/Mango/0001_0064.JPG, 2
external_dataset/Limone/0010_0007.JPG, 0
external_dataset/Melograno/0009_0118.JPG, 1
external_dataset/Melograno/0020_0074.JPG, 1
external_dataset/Melograno/0020_0177.JPG, 1
external_dataset/Limone/0010_0100.JPG, 0
external_dataset/Mango/0012_0021.JPG, 2
external_dataset/Melograno/0009_0253.JPG, 1
external_dataset/Melograno/0020_0004.JPG, 1
external_dataset/Melograno/0009_0258.JPG, 1
external_dataset/Limone/0021_0031.JPG, 0
external_dataset/Melograno/0020_0007.JPG, 1
external_dataset/Melograno/0020_0235.JPG, 1
external_dataset/Melograno/0009_0178.JPG, 1
external_dataset/Melograno/0009_0128.JPG, 1
external_dataset/Melograno/0020_0073.JPG, 1
external_dataset/Melograno/0020_0020.JPG, 1
external_dataset/Mango/0012_0093.JPG, 2
external_dataset/Mango/0001_0016.JPG, 2
external_dataset/Melograno/0009_0261.JPG, 1
external_dataset/Mango/0012_0134.JPG, 2
external_dataset/Mango/0012_0240.JPG, 2
external_dataset/Mango/0001_0133.JPG, 2
external_dataset/Melograno/0020_0137.JPG, 1
external_dataset/Melograno/0009_0146.JPG, 1
external_dataset/Mango/0001_0046.JPG, 2
external_dataset/Mango/0001_0147.JPG, 2
external_dataset/Melograno/0009_0050.JPG, 1
external_dataset/Melograno/0020_0261.JPG, 1
external_dataset/Mango/0001_0076.JPG, 2
external_dataset/Limone/0021_0014.JPG, 0
external_dataset/Melograno/0020_0205.JPG, 1
external_dataset/Limone/0021_0068.JPG, 0
external_dataset/Melograno/0009_0100.JPG, 1
external_dataset/Melograno/0020_0049.JPG, 1
external_dataset/Melograno/0020_0146.JPG, 1
external_dataset/Melograno/0020_0133.JPG, 1
external_dataset/Mango/0012_0064.JPG, 2
external_dataset/Melograno/0009_0042.JPG, 1
external_dataset/Mango/0012_0152.JPG, 2
external_dataset/Limone/0010_0134.JPG, 0
external_dataset/Melograno/0009_0021.JPG, 1
external_dataset/Melograno/0009_0187.JPG, 1
external_dataset/Melograno/0009_0173.JPG, 1
external_dataset/Mango/0012_0105.JPG, 2
external_dataset/Melograno/0020_0194.JPG, 1
external_dataset/Mango/0012_0195.JPG, 2
external_dataset/Melograno/0020_0075.JPG, 1
external_dataset/Melograno/0009_0220.JPG, 1
external_dataset/Limone/0010_0016.JPG, 0
external_dataset/Mango/0001_0090.JPG, 2
external_dataset/Limone/0010_0112.JPG, 0
external_dataset/Melograno/0020_0134.JPG, 1
external_dataset/Melograno/0020_0194.JPG, 1
external_dataset/Melograno/0020_0078.JPG, 1
external_dataset/Melograno/0009_0031.JPG, 1
external_dataset/Melograno/0020_0010.JPG, 1
external_dataset/Mango/0012_0151.JPG, 2
external_dataset/Mango/0012_0066.JPG, 2
external_dataset/Melograno/0009_0131.JPG, 1
external_dataset/Melograno/0009_0210.JPG, 1
external_dataset/Melograno/0020_0060.JPG, 1
external_dataset/Mango/0012_0257.JPG, 2
external_dataset/Mango/0012_0039.JPG, 2
external_dataset/Melograno/0009_0148.JPG, 1
external_dataset/Melograno/0009_0020.JPG, 1
external_dataset/Limone/0010_0084.JPG, 0
external_dataset/Limone/0010_0110.JPG, 0
external_dataset/Mango/0001_0094.JPG, 2
external_dataset/Melograno/0009_0208.JPG, 1
external_dataset/Melograno/0020_0003.JPG, 1
external_dataset/Melograno/0009_0127.JPG, 1
external_dataset/Melograno/0009_0202.JPG, 1
external_dataset/Melograno/0020_0266.JPG, 1
external_dataset/Melograno/0009_0185.JPG, 1
external_dataset/Melograno/0009_0271.JPG, 1
external_dataset/Mango/0012_0140.JPG, 2
external_dataset/Melograno/0020_0136.JPG, 1
external_dataset/Limone/0010_0053.JPG, 0
external_dataset/Limone/0021_0009.JPG, 0
external_dataset/Mango/0012_0073.JPG, 2
external_dataset/Limone/0010_0128.JPG, 0
external_dataset/Mango/0001_0032.JPG, 2
external_dataset/Mango/0012_0098.JPG, 2
external_dataset/Mango/0001_0038.JPG, 2
external_dataset/Mango/0012_0012.JPG, 2
external_dataset/Melograno/0020_0011.JPG, 1
external_dataset/Limone/0010_0137.JPG, 0
external_dataset/Mango/0012_0050.JPG, 2
external_dataset/Limone/0021_0036.JPG, 0
external_dataset/Limone/0010_0134.JPG, 0
external_dataset/Limone/0021_0030.JPG, 0
external_dataset/Melograno/0020_0151.JPG, 1
external_dataset/Mango/0012_0056.JPG, 2
external_dataset/Melograno/0009_0111.JPG, 1
external_dataset/Melograno/0020_0119.JPG, 1
external_dataset/Limone/0010_0123.JPG, 0
external_dataset/Limone/0010_0088.JPG, 0
external_dataset/Melograno/0020_0018.JPG, 1
external_dataset/Melograno/0009_0155.JPG, 1
external_dataset/Melograno/0020_0066.JPG, 1
external_dataset/Mango/0012_0090.JPG, 2
external_dataset/Limone/0010_0096.JPG, 0
external_dataset/Mango/0012_0095.JPG, 2
external_dataset/Mango/0001_0053.JPG, 2
external_dataset/Melograno/0020_0081.JPG, 1
external_dataset/Mango/0001_0132.JPG, 2
external_dataset/Melograno/0020_0104.JPG, 1
external_dataset/Melograno/0020_0212.JPG, 1
external_dataset/Melograno/0009_0216.JPG, 1
external_dataset/Melograno/0020_0010.JPG, 1
external_dataset/Limone/0010_0087.JPG, 0
external_dataset/Limone/0010_0019.JPG, 0
external_dataset/Mango/0001_0137.JPG, 2
external_dataset/Melograno/0020_0212.JPG, 1
external_dataset/Mango/0012_0002.JPG, 2
external_dataset/Mango/0001_0068.JPG, 2
external_dataset/Mango/0012_0119.JPG, 2
external_dataset/Mango/0012_0145.JPG, 2
external_dataset/Limone/0021_0017.JPG, 0
external_dataset/Limone/0010_0100.JPG, 0
external_dataset/Melograno/0009_0106.JPG, 1
external_dataset/Melograno/0009_0212.JPG, 1
external_dataset/Melograno/0020_0089.JPG, 1
external_dataset/Limone/0010_0104.JPG, 0
external_dataset/Melograno/0020_0087.JPG, 1
external_dataset/Mango/0012_0135.JPG, 2
external_dataset/Melograno/0020_0208.JPG, 1
external_dataset/Mango/0001_0123.JPG, 2
external_dataset/Melograno/0009_0019.JPG, 1
external_dataset/Melograno/0020_0102.JPG, 1
external_dataset/Mango/0012_0188.JPG, 2
external_dataset/Mango/0001_0005.JPG, 2
external_dataset/Melograno/0009_0021.JPG, 1
external_dataset/Melograno/0009_0175.JPG, 1
external_dataset/Melograno/0020_0003.JPG, 1
external_dataset/Mango/0001_0073.JPG, 2
external_dataset/Melograno/0020_0039.JPG, 1
external_dataset/Mango/0012_0258.JPG, 2
external_dataset/Melograno/0020_0263.JPG, 1
external_dataset/Mango/0012_0240.JPG, 2
external_dataset/Melograno/0020_0181.JPG, 1
external_dataset/Melograno/0020_0019.JPG, 1
external_dataset/Mango/0001_0011.JPG, 2
external_dataset/Limone/0010_0130.JPG, 0
external_dataset/Melograno/0009_0213.JPG, 1
external_dataset/Melograno/0020_0195.JPG, 1
external_dataset/Limone/0010_0077.JPG, 0
external_dataset/Limone/0010_0029.JPG, 0
external_dataset/Melograno/0009_0063.JPG, 1
external_dataset/Melograno/0020_0077.JPG, 1
external_dataset/Mango/0001_0034.JPG, 2
external_dataset/Melograno/0020_0055.JPG, 1
external_dataset/Melograno/0009_0145.JPG, 1
external_dataset/Melograno/0009_0185.JPG, 1
external_dataset/Mango/0012_0156.JPG, 2
external_dataset/Limone/0010_0042.JPG, 0
external_dataset/Melograno/0020_0036.JPG, 1
external_dataset/Melograno/0009_0018.JPG, 1
external_dataset/Melograno/0020_0158.JPG, 1
external_dataset/Mango/0001_0105.JPG, 2
external_dataset/Melograno/0009_0264.JPG, 1
external_dataset/Mango/0012_0058.JPG, 2
external_dataset/Melograno/0009_0029.JPG, 1
external_dataset/Melograno/0020_0023.JPG, 1
external_dataset/Mango/0012_0051.JPG, 2
external_dataset/Melograno/0009_0238.JPG, 1
external_dataset/Melograno/0020_0080.JPG, 1
external_dataset/Melograno/0009_0235.JPG, 1
external_dataset/Melograno/0009_0248.JPG, 1
external_dataset/Limone/0021_0059.JPG, 0
external_dataset/Limone/0021_0077.JPG, 0
external_dataset/Melograno/0020_0252.JPG, 1
external_dataset/Melograno/0020_0204.JPG, 1
external_dataset/Melograno/0020_0105.JPG, 1
external_dataset/Mango/0012_0191.JPG, 2
external_dataset/Melograno/0020_0160.JPG, 1
external_dataset/Mango/0012_0081.JPG, 2
external_dataset/Melograno/0009_0071.JPG, 1
external_dataset/Mango/0001_0113.JPG, 2
external_dataset/Mango/0012_0209.JPG, 2
external_dataset/Melograno/0009_0237.JPG, 1
external_dataset/Mango/0012_0161.JPG, 2
external_dataset/Mango/0001_0055.JPG, 2
external_dataset/Melograno/0020_0113.JPG, 1
external_dataset/Melograno/0020_0139.JPG, 1
external_dataset/Mango/0012_0087.JPG, 2
external_dataset/Mango/0001_0144.JPG, 2
external_dataset/Melograno/0020_0017.JPG, 1
external_dataset/Melograno/0009_0247.JPG, 1
external_dataset/Mango/0001_0064.JPG, 2
external_dataset/Mango/0012_0179.JPG, 2
external_dataset/Melograno/0009_0276.JPG, 1
external_dataset/Melograno/0009_0071.JPG, 1
external_dataset/Mango/0001_0052.JPG, 2
external_dataset/Limone/0010_0033.JPG, 0
external_dataset/Mango/0001_0079.JPG, 2
external_dataset/Melograno/0009_0055.JPG, 1
external_dataset/Mango/0012_0047.JPG, 2
external_dataset/Melograno/0020_0052.JPG, 1
external_dataset/Melograno/0020_0026.JPG, 1
external_dataset/Melograno/0009_0134.JPG, 1
external_dataset/Melograno/0020_0267.JPG, 1
external_dataset/Melograno/0020_0201.JPG, 1
external_dataset/Mango/0012_0208.JPG, 2
external_dataset/Limone/0010_0006.JPG, 0
external_dataset/Melograno/0009_0168.JPG, 1
external_dataset/Mango/0012_0023.JPG, 2
external_dataset/Mango/0001_0110.JPG, 2
external_dataset/Mango/0001_0050.JPG, 2
external_dataset/Mango/0001_0031.JPG, 2
external_dataset/Melograno/0020_0060.JPG, 1
external_dataset/Melograno/0009_0194.JPG, 1
external_dataset/Melograno/0020_0159.JPG, 1
external_dataset/Limone/0021_0071.JPG, 0
external_dataset/Melograno/0020_0084.JPG, 1
external_dataset/Mango/0001_0018.JPG, 2
external_dataset/Mango/0001_0036.JPG, 2
external_dataset/Mango/0012_0072.JPG, 2
external_dataset/Melograno/0020_0167.JPG, 1
external_dataset/Mango/0001_0084.JPG, 2
external_dataset/Mango/0012_0069.JPG, 2
external_dataset/Melograno/0020_0063.JPG, 1
external_dataset/Melograno/0009_0036.JPG, 1
external_dataset/Mango/0012_0108.JPG, 2
external_dataset/Melograno/0020_0202.JPG, 1
external_dataset/Melograno/0020_0112.JPG, 1
external_dataset/Melograno/0009_0032.JPG, 1
external_dataset/Mango/0001_0142.JPG, 2
external_dataset/Limone/0010_0074.JPG, 0
external_dataset/Melograno/0020_0099.JPG, 1
external_dataset/Melograno/0020_0235.JPG, 1
external_dataset/Melograno/0009_0148.JPG, 1
external_dataset/Melograno/0009_0073.JPG, 1
external_dataset/Mango/0012_0159.JPG, 2
external_dataset/Limone/0010_0006.JPG, 0
external_dataset/Melograno/0009_0007.JPG, 1
external_dataset/Limone/0010_0132.JPG, 0
external_dataset/Melograno/0009_0098.JPG, 1
external_dataset/Melograno/0009_0138.JPG, 1
external_dataset/Limone/0021_0077.JPG, 0
external_dataset/Mango/0001_0034.JPG, 2
external_dataset/Melograno/0020_0254.JPG, 1
external_dataset/Mango/0012_0085.JPG, 2
external_dataset/Mango/0001_0037.JPG, 2
external_dataset/Melograno/0009_0124.JPG, 1
external_dataset/Melograno/0020_0262.JPG, 1
external_dataset/Melograno/0020_0042.JPG, 1
external_dataset/Melograno/0009_0240.JPG, 1
external_dataset/Mango/0012_0067.JPG, 2
external_dataset/Melograno/0020_0185.JPG, 1
external_dataset/Mango/0012_0209.JPG, 2
external_dataset/Melograno/0009_0164.JPG, 1
external_dataset/Mango/0001_0144.JPG, 2
external_dataset/Melograno/0009_0232.JPG, 1
external_dataset/Melograno/0009_0041.JPG, 1
external_dataset/Limone/0021_0024.JPG, 0
external_dataset/Limone/0021_0034.JPG, 0
external_dataset/Limone/0021_0011.JPG, 0
external_dataset/Melograno/0020_0187.JPG, 1
external_dataset/Melograno/0009_0079.JPG, 1
external_dataset/Mango/0012_0199.JPG, 2
external_dataset/Melograno/0009_0016.JPG, 1
external_dataset/Melograno/0009_0078.JPG, 1
external_dataset/Mango/0001_0166.JPG, 2
external_dataset/Melograno/0009_0158.JPG, 1
external_dataset/Mango/0001_0024.JPG, 2
external_dataset/Mango/0012_0001.JPG, 2
external_dataset/Melograno/0020_0152.JPG, 1
external_dataset/Mango/0001_0135.JPG, 2
external_dataset/Melograno/0009_0147.JPG, 1
external_dataset/Mango/0012_0125.JPG, 2
external_dataset/Melograno/0020_0119.JPG, 1
external_dataset/Melograno/0009_0242.JPG, 1
external_dataset/Limone/0021_0070.JPG, 0
external_dataset/Mango/0012_0263.JPG, 2
external_dataset/Melograno/0020_0024.JPG, 1
external_dataset/Melograno/0009_0250.JPG, 1
external_dataset/Melograno/0020_0157.JPG, 1
external_dataset/Mango/0001_0143.JPG, 2
external_dataset/Melograno/0020_0246.JPG, 1
external_dataset/Limone/0021_0044.JPG, 0
external_dataset/Melograno/0020_0162.JPG, 1
external_dataset/Mango/0012_0100.JPG, 2
external_dataset/Melograno/0020_0207.JPG, 1
external_dataset/Mango/0001_0112.JPG, 2
external_dataset/Melograno/0020_0043.JPG, 1
external_dataset/Melograno/0009_0015.JPG, 1
external_dataset/Limone/0010_0101.JPG, 0
external_dataset/Mango/0001_0029.JPG, 2
external_dataset/Limone/0010_0017.JPG, 0
external_dataset/Melograno/0020_0231.JPG, 1
external_dataset/Limone/0010_0082.JPG, 0
external_dataset/Melograno/0009_0076.JPG, 1
external_dataset/Mango/0012_0040.JPG, 2
external_dataset/Limone/0010_0124.JPG, 0
external_dataset/Melograno/0020_0111.JPG, 1
external_dataset/Melograno/0020_0041.JPG, 1
external_dataset/Melograno/0009_0009.JPG, 1
external_dataset/Melograno/0020_0100.JPG, 1
external_dataset/Limone/0010_0069.JPG, 0
external_dataset/Melograno/0009_0139.JPG, 1
external_dataset/Mango/0001_0138.JPG, 2
external_dataset/Limone/0021_0075.JPG, 0
external_dataset/Melograno/0020_0239.JPG, 1
external_dataset/Mango/0012_0259.JPG, 2
external_dataset/Melograno/0009_0009.JPG, 1
external_dataset/Mango/0001_0094.JPG, 2
external_dataset/Melograno/0020_0002.JPG, 1
external_dataset/Limone/0021_0070.JPG, 0
external_dataset/Melograno/0009_0150.JPG, 1
external_dataset/Melograno/0020_0263.JPG, 1
external_dataset/Mango/0012_0177.JPG, 2
external_dataset/Melograno/0009_0087.JPG, 1
external_dataset/Melograno/0020_0065.JPG, 1
external_dataset/Limone/0021_0072.JPG, 0
external_dataset/Limone/0021_0017.JPG, 0
external_dataset/Limone/0021_0049.JPG, 0
external_dataset/Mango/0001_0058.JPG, 2
external_dataset/Melograno/0020_0207.JPG, 1
external_dataset/Limone/0021_0018.JPG, 0
external_dataset/Mango/0012_0087.JPG, 2
external_dataset/Mango/0012_0070.JPG, 2
external_dataset/Melograno/0020_0108.JPG, 1
external_dataset/Melograno/0020_0217.JPG, 1
external_dataset/Melograno/0009_0196.JPG, 1
external_dataset/Mango/0012_0265.JPG, 2
external_dataset/Limone/0010_0122.JPG, 0
external_dataset/Mango/0012_0079.JPG, 2
external_dataset/Limone/0010_0062.JPG, 0
external_dataset/Mango/0012_0196.JPG, 2
external_dataset/Mango/0012_0164.JPG, 2
external_dataset/Melograno/0020_0161.JPG, 1
external_dataset/Mango/0001_0088.JPG, 2
external_dataset/Mango/0001_0162.JPG, 2
external_dataset/Melograno/0020_0119.JPG, 1
external_dataset/Melograno/0009_0126.JPG, 1
external_dataset/Melograno/0020_0170.JPG, 1
external_dataset/Melograno/0009_0071.JPG, 1
external_dataset/Melograno/0009_0181.JPG, 1
external_dataset/Melograno/0020_0108.JPG, 1
external_dataset/Melograno/0020_0050.JPG, 1
external_dataset/Melograno/0009_0086.JPG, 1
external_dataset/Limone/0021_0032.JPG, 0
external_dataset/Melograno/0009_0015.JPG, 1
external_dataset/Mango/0012_0061.JPG, 2
external_dataset/Limone/0010_0061.JPG, 0
external_dataset/Melograno/0009_0224.JPG, 1
external_dataset/Melograno/0020_0057.JPG, 1
external_dataset/Mango/0012_0116.JPG, 2
external_dataset/Mango/0001_0082.JPG, 2
external_dataset/Mango/0012_0071.JPG, 2
external_dataset/Melograno/0009_0216.JPG, 1
external_dataset/Mango/0001_0010.JPG, 2
external_dataset/Melograno/0020_0118.JPG, 1
external_dataset/Limone/0010_0014.JPG, 0
external_dataset/Melograno/0020_0268.JPG, 1
external_dataset/Melograno/0009_0035.JPG, 1
external_dataset/Limone/0010_0124.JPG, 0
external_dataset/Limone/0010_0097.JPG, 0
external_dataset/Limone/0021_0074.JPG, 0
external_dataset/Limone/0021_0037.JPG, 0
external_dataset/Mango/0001_0041.JPG, 2
external_dataset/Mango/0012_0236.JPG, 2
external_dataset/Melograno/0020_0117.JPG, 1
external_dataset/Melograno/0020_0109.JPG, 1
external_dataset/Mango/0012_0040.JPG, 2
external_dataset/Mango/0012_0105.JPG, 2
external_dataset/Melograno/0009_0120.JPG, 1
external_dataset/Mango/0012_0086.JPG, 2
external_dataset/Mango/0012_0134.JPG, 2
external_dataset/Mango/0012_0051.JPG, 2
external_dataset/Mango/0001_0164.JPG, 2
external_dataset/Melograno/0020_0047.JPG, 1
external_dataset/Melograno/0009_0234.JPG, 1
external_dataset/Melograno/0020_0256.JPG, 1
external_dataset/Mango/0012_0261.JPG, 2
external_dataset/Mango/0012_0003.JPG, 2
external_dataset/Melograno/0009_0097.JPG, 1
external_dataset/Melograno/0020_0185.JPG, 1
external_dataset/Melograno/0009_0040.JPG, 1
external_dataset/Melograno/0020_0032.JPG, 1
external_dataset/Melograno/0020_0176.JPG, 1
external_dataset/Mango/0001_0032.JPG, 2
external_dataset/Mango/0012_0152.JPG, 2
external_dataset/Melograno/0020_0112.JPG, 1
external_dataset/Melograno/0020_0061.JPG, 1
external_dataset/Limone/0010_0074.JPG, 0
external_dataset/Mango/0001_0159.JPG, 2
external_dataset/Melograno/0020_0249.JPG, 1
external_dataset/Limone/0010_0042.JPG, 0
external_dataset/Limone/0021_0073.JPG, 0
external_dataset/Melograno/0009_0170.JPG, 1
external_dataset/Mango/0012_0004.JPG, 2
external_dataset/Limone/0010_0105.JPG, 0
external_dataset/Limone/0021_0005.JPG, 0
external_dataset/Melograno/0009_0029.JPG, 1
external_dataset/Mango/0001_0147.JPG, 2
external_dataset/Melograno/0009_0144.JPG, 1
external_dataset/Melograno/0020_0038.JPG, 1
external_dataset/Melograno/0009_0031.JPG, 1
external_dataset/Melograno/0009_0043.JPG, 1
external_dataset/Melograno/0020_0262.JPG, 1
external_dataset/Melograno/0020_0184.JPG, 1
external_dataset/Mango/0001_0039.JPG, 2
external_dataset/Melograno/0009_0243.JPG, 1
external_dataset/Mango/0001_0136.JPG, 2
external_dataset/Melograno/0020_0201.JPG, 1
external_dataset/Limone/0021_0075.JPG, 0
external_dataset/Melograno/0009_0036.JPG, 1
external_dataset/Melograno/0020_0169.JPG, 1
external_dataset/Mango/0001_0125.JPG, 2
external_dataset/Melograno/0020_0120.JPG, 1
external_dataset/Melograno/0020_0133.JPG, 1
external_dataset/Melograno/0009_0045.JPG, 1
external_dataset/Limone/0010_0134.JPG, 0
external_dataset/Mango/0001_0156.JPG, 2
external_dataset/Mango/0012_0220.JPG, 2
external_dataset/Mango/0001_0045.JPG, 2
external_dataset/Melograno/0020_0230.JPG, 1
external_dataset/Mango/0001_0118.JPG, 2
external_dataset/Mango/0012_0045.JPG, 2
external_dataset/Melograno/0009_0128.JPG, 1
external_dataset/Melograno/0009_0276.JPG, 1
external_dataset/Limone/0021_0048.JPG, 0
external_dataset/Mango/0012_0219.JPG, 2
external_dataset/Melograno/0020_0154.JPG, 1
external_dataset/Mango/0012_0196.JPG, 2
external_dataset/Melograno/0020_0160.JPG, 1
external_dataset/Melograno/0020_0044.JPG, 1
external_dataset/Limone/0021_0020.JPG, 0
external_dataset/Melograno/0009_0060.JPG, 1
external_dataset/Mango/0012_0242.JPG, 2
external_dataset/Limone/0010_0079.JPG, 0
external_dataset/Melograno/0009_0283.JPG, 1
external_dataset/Melograno/0009_0095.JPG, 1
external_dataset/Melograno/0009_0269.JPG, 1
external_dataset/Melograno/0009_0240.JPG, 1
external_dataset/Limone/0010_0036.JPG, 0
external_dataset/Melograno/0009_0006.JPG, 1
external_dataset/Mango/0001_0120.JPG, 2
external_dataset/Limone/0010_0060.JPG, 0
external_dataset/Limone/0021_0062.JPG, 0
external_dataset/Limone/0010_0145.JPG, 0
external_dataset/Limone/0010_0065.JPG, 0
external_dataset/Mango/0012_0187.JPG, 2
external_dataset/Melograno/0020_0120.JPG, 1
external_dataset/Melograno/0020_0241.JPG, 1
external_dataset/Melograno/0009_0013.JPG, 1
external_dataset/Mango/0012_0245.JPG, 2
external_dataset/Melograno/0009_0059.JPG, 1
external_dataset/Melograno/0020_0082.JPG, 1
external_dataset/Mango/0012_0215.JPG, 2
external_dataset/Limone/0010_0047.JPG, 0
external_dataset/Limone/0010_0153.JPG, 0
external_dataset/Mango/0012_0018.JPG, 2
external_dataset/Mango/0001_0140.JPG, 2
external_dataset/Mango/0012_0185.JPG, 2
external_dataset/Melograno/0020_0227.JPG, 1
external_dataset/Melograno/0009_0044.JPG, 1
external_dataset/Limone/0021_0050.JPG, 0
external_dataset/Melograno/0009_0069.JPG, 1
external_dataset/Limone/0010_0105.JPG, 0
external_dataset/Mango/0012_0122.JPG, 2
external_dataset/Mango/0001_0020.JPG, 2
external_dataset/Mango/0001_0045.JPG, 2
external_dataset/Mango/0012_0057.JPG, 2
external_dataset/Melograno/0009_0048.JPG, 1
external_dataset/Limone/0021_0001.JPG, 0
external_dataset/Mango/0012_0120.JPG, 2
external_dataset/Mango/0012_0194.JPG, 2
external_dataset/Melograno/0020_0202.JPG, 1
external_dataset/Melograno/0009_0142.JPG, 1
external_dataset/Limone/0010_0058.JPG, 0
external_dataset/Limone/0010_0009.JPG, 0
external_dataset/Limone/0010_0044.JPG, 0
external_dataset/Melograno/0020_0009.JPG, 1
external_dataset/Mango/0001_0040.JPG, 2
external_dataset/Mango/0012_0263.JPG, 2
external_dataset/Mango/0012_0227.JPG, 2
external_dataset/Melograno/0020_0217.JPG, 1
external_dataset/Mango/0001_0038.JPG, 2
external_dataset/Melograno/0020_0235.JPG, 1
external_dataset/Mango/0001_0083.JPG, 2
external_dataset/Melograno/0020_0084.JPG, 1
external_dataset/Limone/0010_0083.JPG, 0
external_dataset/Mango/0001_0048.JPG, 2
external_dataset/Mango/0012_0043.JPG, 2
external_dataset/Mango/0001_0030.JPG, 2
external_dataset/Mango/0001_0115.JPG, 2
external_dataset/Melograno/0020_0259.JPG, 1
external_dataset/Melograno/0020_0113.JPG, 1
external_dataset/Mango/0012_0077.JPG, 2
external_dataset/Limone/0010_0071.JPG, 0
external_dataset/Melograno/0009_0014.JPG, 1
external_dataset/Melograno/0009_0140.JPG, 1
external_dataset/Mango/0001_0117.JPG, 2
external_dataset/Mango/0012_0247.JPG, 2
external_dataset/Mango/0001_0054.JPG, 2
external_dataset/Melograno/0020_0255.JPG, 1
external_dataset/Melograno/0020_0248.JPG, 1
